Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Kolom T1,Kolom T2,Kolom T3,Efisiensi_TSS,Delta_pH,Beban_TSS
-1.1085067785479097,1.4621663014996362,-0.18495072865635537,1.5089041555143088,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-1.093016899214229,0.7491651080374938,-0.9188390953322013
-1.130002023776709,1.668204778189042,-0.2711099495092154,1.3638078429123524,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-1.0517329753221973,0.28553853523460554,-0.9343066454558293
-1.0834289924476437,1.8330355595405605,-0.7880652746263757,1.3347885803919621,-0.3377747999618308,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.3491966364921711,0.05372524883316963,-0.9338321020440761
-1.0941766150620433,2.080281731567846,-1.0250031319717408,1.102634480228835,-0.3377747999618308,-1.3529221519119878,-1.1736731923196593,-1.1748280354173353,-0.10249541820165138,-0.5953519530908674,-0.9412580651631314
-1.079846451576177,1.956658645554207,-0.9603837163320957,1.2187115303104012,-0.3377747999618308,-1.3529221519119878,-1.3541433559715712,-1.1748280354173353,-0.14912830046767964,-0.27081335212884894,-0.9313567810043911
-1.0977591559335098,1.7918278642026808,-0.9173041059056657,1.2767500553511817,-0.3377747999618308,-1.3529221519119878,-1.3541433559715712,-1.3553773305218222,-0.23146633261220714,0.007362591552882442,-0.9437333862028164
-1.1085067785479097,1.668204778189042,-0.8096050798395906,1.3638078429123524,-0.3377747999618308,-1.3529221519119878,-1.3541433559715712,-1.3553773305218222,-0.3760687558101645,0.28553853523460554,-0.9511593493218717
-1.1264194829052425,1.503373996837516,-0.7665254694131607,1.4508656304735281,-0.4417126575178187,-1.3529221519119878,-1.3541433559715712,-1.3553773305218222,-0.46419197032200893,0.6100771361966323,-0.9794395715628333
-1.1156718602908426,1.7094124735269216,-0.7234458589867306,1.5089041555143088,-0.4417126575178187,-1.3442511638620367,-1.3541433559715712,-1.3553773305218222,-0.49059721322295385,0.4709891643557625,-0.9721675144151575
-1.1264194829052425,-1.5872031535035254,-0.3141895599356454,0.20303734209671992,-0.23383694240584293,-1.3442511638620367,-1.3454686175878008,-1.3553773305218222,-0.9917350146621529,2.0936821691658514,-0.9476323374777608
-1.1873226777201742,-1.422372372152003,-0.4865080016413655,0.20303734209671992,-0.23383694240584293,-1.160548359293626,-1.3454686175878008,-1.3466987884918693,-0.9510954237281002,1.9082315400446983,-0.9905849289902235
-1.1514972690055085,-1.5047877628277624,-0.5511274172810106,0.26107586713750036,-0.23383694240584293,-1.160548359293626,-1.1616863587707238,-1.3466987884918693,-0.7775009699387633,2.093682169165847,-0.965318698688775
